tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,year,wl,ll,rnd,_yr,Tournament,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL,pin_prob_w,pin_prob_l,b365_prob_w,max_prob_w,avg_prob_w,odds_consensus_w,pin_log_odds,b365_log_odds
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,62.0,S636,4.0,,Rainer Schuettler,R,180.0,GER,27.984,6.0,2270.0,M605,5.0,,Carlos Moya,R,191.0,ESP,27.644,8.0,2020.0,7-6(5) 6-4,3,SF,103.0,0.0,3.0,82.0,48.0,35.0,21.0,11.0,3.0,3.0,2.0,4.0,77.0,44.0,33.0,19.0,11.0,4.0,5.0,2004,schuettler,moya,SF,2004,Monte Carlo Masters,3.0,1.364,3.25,1.392,,,,,,,0.2998707453683757,0.7001292546316243,0.3125572868927589,,,,0.8479134344294184,0.7881907292468393
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,48.0,D402,,,Nikolay Davydenko,R,178.0,RUS,22.88,69.0,540.0,C344,,WC,Alex Corretja,R,180.0,ESP,30.023,100.0,396.0,6-2 6-1,3,R32,79.0,2.0,3.0,41.0,29.0,24.0,6.0,7.0,0.0,0.0,0.0,5.0,65.0,38.0,21.0,10.0,8.0,5.0,10.0,2004,davydenko,corretja,R2,2004,Monte Carlo Masters,2.1,1.667,2.16,1.758,,,,,,,0.448698315467075,0.5513016845329249,0.44252720998141765,,,,0.20593142243308843,0.23091174096072042
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,33.0,A202,,LL,Wayne Arthurs,L,185.0,AUS,33.09,106.0,382.0,D469,,Q,Nicolas Devilder,L,173.0,FRA,24.068,236.0,154.0,4-6 6-3 6-4,3,R32,98.0,7.0,3.0,86.0,50.0,39.0,23.0,15.0,5.0,6.0,1.0,4.0,83.0,67.0,51.0,4.0,14.0,2.0,4.0,2004,arthurs,devilder,R2,2004,Monte Carlo Masters,1.727,2.0,1.952,1.901,,,,,,,0.49338178043083303,0.5066182195691669,0.5366246310705661,,,,0.026474424484608496,-0.1467613813954037
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,30.0,L360,,,Ivan Ljubicic,R,193.0,CRO,25.087,41.0,895.0,R419,,,Tommy Robredo,R,180.0,ESP,21.969,22.0,1165.0,6-4 7-6(2),3,R64,91.0,5.0,3.0,67.0,34.0,28.0,16.0,11.0,1.0,4.0,2.0,4.0,72.0,47.0,29.0,10.0,11.0,5.0,9.0,2004,ljubicic,robredo,R1,2004,Monte Carlo Masters,2.375,1.533,2.61,1.552,,,,,,,0.37289764536280634,0.6271023546371935,0.3922722620266121,,,,0.5198057995735749,0.43777083759692753
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,31.0,D402,,,Nikolay Davydenko,R,178.0,RUS,22.88,69.0,540.0,Z073,,,Mariano Zabaleta,R,183.0,ARG,26.138,42.0,890.0,6-2 6-4,3,R64,77.0,3.0,2.0,61.0,46.0,34.0,4.0,9.0,6.0,8.0,0.0,2.0,53.0,24.0,14.0,11.0,9.0,1.0,6.0,2004,davydenko,zabaleta,R1,2004,Monte Carlo Masters,2.375,1.533,2.3,1.667,,,,,,,0.42021678850516775,0.5797832114948324,0.3922722620266121,,,,0.3218835191664469,0.43777083759692753
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,32.0,C344,,WC,Alex Corretja,R,180.0,ESP,30.023,100.0,396.0,F316,2.0,,Juan Carlos Ferrero,R,183.0,ESP,24.183,3.0,3965.0,6-2 6-3,3,R64,69.0,2.0,5.0,53.0,30.0,24.0,12.0,9.0,4.0,5.0,2.0,2.0,49.0,33.0,19.0,6.0,8.0,6.0,10.0,2004,corretja,ferrero,R1,2004,Monte Carlo Masters,5.0,1.143,6.1,1.154,,,,,,,0.15908464295561073,0.8409153570443894,0.1860654403385968,,,,1.6650546030933577,1.4757815276214268
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,1.0,A202,,LL,Wayne Arthurs,L,185.0,AUS,33.09,106.0,382.0,A356,,Q,Thierry Ascione,R,188.0,FRA,23.253,96.0,412.0,7-6(5) 6-4,3,R64,82.0,14.0,4.0,75.0,44.0,36.0,17.0,11.0,1.0,1.0,1.0,0.0,74.0,52.0,37.0,13.0,11.0,2.0,3.0,2004,arthurs,ascione,R1,2004,Monte Carlo Masters,2.5,1.5,2.55,1.578,,,,,,,0.3822674418604652,0.6177325581395349,0.375,,,,0.4799351367466521,0.5108256237659907
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,3.0,S741,,,Marat Safin,R,193.0,RUS,24.227,25.0,1105.0,R397,,,Olivier Rochus,R,168.0,BEL,23.25,68.0,544.0,4-6 6-3 6-3,3,R64,136.0,6.0,3.0,87.0,46.0,36.0,24.0,14.0,5.0,6.0,1.0,3.0,105.0,64.0,31.0,29.0,14.0,10.0,13.0,2004,safin,rochus,R1,2004,Monte Carlo Masters,1.2,4.333,1.27,4.2,,,,,,,0.7678244972577696,0.23217550274223034,0.7831194650280138,,,,-1.1960676248188227,-1.283938585963818
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,4.0,M595,,,Max Mirnyi,R,196.0,BLR,26.787,29.0,1035.0,G415,13.0,,Fernando Gonzalez,R,183.0,CHI,23.723,15.0,1405.0,6-4 6-3,3,R64,71.0,2.0,2.0,64.0,40.0,28.0,15.0,10.0,3.0,4.0,1.0,5.0,55.0,39.0,27.0,6.0,9.0,2.0,5.0,2004,mirnyi,gonzalez,R1,2004,Monte Carlo Masters,2.75,1.4,2.9,1.465,,,,,,,0.33562428407789235,0.6643757159221076,0.3373493975903614,,,,0.6828554945233977,0.675128675057267
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,6.0,E140,,WC,Nicolas Escude,R,185.0,FRA,28.044,84.0,479.0,C400,,,Gregory Carraz,R,191.0,FRA,29.029,55.0,641.0,6-4 6-2,3,R64,94.0,6.0,0.0,50.0,21.0,18.0,20.0,9.0,4.0,4.0,5.0,2.0,64.0,34.0,26.0,9.0,9.0,2.0,5.0,2004,escude,carraz,R1,2004,Monte Carlo Masters,1.444,2.625,1.606,2.47,,,,,,,0.6059862610402356,0.3940137389597645,0.6451216515114279,,,,-0.43047153511531594,-0.5976638555729527
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,7.0,M590,,,Alberto Martin,R,175.0,ESP,25.665,67.0,547.0,C433,,,Guillermo Canas,R,185.0,ARG,26.398,82.0,484.0,6-3 4-6 6-3,3,R64,118.0,0.0,3.0,75.0,38.0,21.0,24.0,14.0,3.0,8.0,3.0,4.0,80.0,40.0,27.0,15.0,14.0,5.0,12.0,2004,martin,canas,R1,2004,Monte Carlo Masters,2.1,1.667,2.14,1.769,,,,,,,0.4525454080327449,0.547454591967255,0.44252720998141765,,,,0.19039141385611202,0.23091174096072042
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,8.0,G379,8.0,,Sebastien Grosjean,R,175.0,FRA,25.892,10.0,1645.0,C487,,,Arnaud Clement,R,173.0,FRA,26.338,26.0,1100.0,6-4 6-2,3,R64,86.0,4.0,3.0,61.0,22.0,20.0,17.0,9.0,7.0,9.0,0.0,7.0,60.0,27.0,18.0,12.0,9.0,6.0,11.0,2004,grosjean,clement,R1,2004,Monte Carlo Masters,1.615,2.2,1.704,2.25,,,,,,,0.5690440060698028,0.43095599393019723,0.5766710353866317,,,,-0.2779517878092048,-0.3091224036896504
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,9.0,C524,3.0,,Guillermo Coria,R,175.0,ARG,22.264,4.0,3230.0,E113,,Q,Thomas Enqvist,R,191.0,SWE,30.103,63.0,574.0,6-0 6-1,3,R64,49.0,3.0,0.0,30.0,20.0,17.0,7.0,6.0,0.0,0.0,0.0,2.0,47.0,21.0,11.0,6.0,7.0,3.0,9.0,2004,coria,enqvist,R1,2004,Monte Carlo Masters,1.143,5.0,1.125,7.25,,,,,,,0.8656716417910447,0.13432835820895522,0.8139345596614033,,,,-1.8632184332102,-1.4757815276214268
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,11.0,P280,,,Andrei Pavel,R,183.0,ROU,30.226,33.0,959.0,S694,,,Radek Stepanek,R,185.0,CZE,25.394,54.0,660.0,6-3 6-3,3,R64,82.0,3.0,0.0,70.0,37.0,28.0,16.0,9.0,4.0,5.0,5.0,7.0,70.0,34.0,23.0,13.0,9.0,3.0,7.0,2004,pavel,stepanek,R1,2004,Monte Carlo Masters,1.533,2.375,1.578,2.55,,,,,,,0.6177325581395349,0.3822674418604652,0.607727737973388,,,,-0.47993513674665217,-0.4377708375969275
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,12.0,B446,,,Jonas Bjorkman,R,183.0,SWE,32.074,27.0,1083.0,M873,,LL,Nicolas Mahut,R,191.0,FRA,22.242,108.0,377.0,6-1 3-6 7-5,3,R64,119.0,2.0,2.0,90.0,44.0,29.0,25.0,14.0,7.0,11.0,2.0,3.0,84.0,55.0,34.0,11.0,14.0,7.0,13.0,2004,bjorkman,mahut,R1,2004,Monte Carlo Masters,1.4,2.75,1.5,2.75,,,,,,,0.6470588235294118,0.35294117647058826,0.6626506024096386,,,,-0.6061358035703156,-0.6751286750572671
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,14.0,S424,,WC,Fabrice Santoro,R,178.0,FRA,31.359,76.0,513.0,A511,,Q,Igor Andreev,R,185.0,RUS,20.767,80.0,488.0,6-3 7-6(3),3,R64,109.0,2.0,4.0,82.0,51.0,38.0,16.0,11.0,4.0,5.0,6.0,6.0,92.0,51.0,36.0,17.0,10.0,8.0,10.0,2004,santoro,andreev,R1,2004,Monte Carlo Masters,2.5,1.5,2.7,1.526,,,,,,,0.36109796497870333,0.6389020350212968,0.375,,,,0.5706018401480182,0.5108256237659907
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,5.0,C478,,,Agustin Calleri,R,183.0,ARG,27.595,21.0,1205.0,S572,11.0,,Sjeng Schalken,R,193.0,NED,27.611,14.0,1455.0,6-1 6-3,3,R64,64.0,3.0,2.0,51.0,27.0,22.0,14.0,8.0,2.0,2.0,0.0,1.0,50.0,32.0,19.0,8.0,8.0,6.0,10.0,2004,calleri,schalken,R1,2004,Monte Carlo Masters,1.4,2.75,1.465,2.9,,,,,,,0.6643757159221076,0.33562428407789235,0.6626506024096386,,,,-0.6828554945233976,-0.6751286750572671
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,16.0,N301,7.0,,David Nalbandian,R,180.0,ARG,22.297,9.0,1890.0,H377,,,Dominik Hrbaty,R,180.0,SVK,26.289,28.0,1042.0,6-3 6-0,3,R64,50.0,1.0,1.0,43.0,22.0,18.0,14.0,8.0,0.0,0.0,0.0,3.0,40.0,26.0,14.0,5.0,7.0,4.0,8.0,2004,nalbandian,hrbaty,R1,2004,Monte Carlo Masters,1.667,2.1,1.758,2.16,,,,,,,0.5513016845329249,0.448698315467075,0.5574727900185825,,,,-0.20593142243308837,-0.23091174096072045
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,29.0,V232,14.0,,Martin Verkerk,R,196.0,NED,25.467,17.0,1340.0,P305,,LL,Albert Portas,R,188.0,ESP,30.426,115.0,361.0,4-6 6-4 6-3,3,R64,107.0,8.0,2.0,86.0,49.0,37.0,20.0,15.0,3.0,6.0,2.0,4.0,95.0,61.0,39.0,15.0,14.0,6.0,10.0,2004,verkerk,portas,R1,2004,Monte Carlo Masters,1.333,3.25,1.426,3.05,,,,,,,0.6814119749776586,0.3185880250223414,0.7091424830896792,,,,-0.7602682686272161,-0.8912229551450745
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,15.0,M535,,,Felix Mantilla,R,180.0,ESP,29.572,40.0,898.0,C378,,,Albert Costa,R,180.0,ESP,28.819,38.0,905.0,6-4 7-5,3,R64,93.0,0.0,5.0,58.0,37.0,26.0,7.0,11.0,1.0,5.0,4.0,2.0,75.0,41.0,24.0,13.0,11.0,2.0,8.0,2004,mantilla,costa,R1,2004,Monte Carlo Masters,2.25,1.571,2.47,1.599,,,,,,,0.3929712460063897,0.6070287539936102,0.41114891389688557,,,,0.43483971678806876,0.35921785694284475
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,28.0,C514,,,Juan Ignacio Chela,R,191.0,ARG,24.638,23.0,1140.0,S675,10.0,,Paradorn Srichaphan,R,185.0,THA,24.849,12.0,1520.0,6-4 6-3,3,R64,94.0,1.0,1.0,63.0,43.0,26.0,13.0,9.0,3.0,5.0,1.0,4.0,70.0,37.0,22.0,11.0,10.0,3.0,8.0,2004,chela,srichaphan,R1,2004,Monte Carlo Masters,1.222,4.0,1.278,4.04,,,,,,,0.759684091763821,0.24031590823617902,0.7659900421294522,,,,-1.1509483360177157,-1.185805500370487
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,27.0,H355,,,Tommy Haas,R,188.0,GER,26.045,145.0,265.0,M680,,,Xavier Malisse,R,185.0,BEL,23.751,58.0,625.0,6-3 6-4,3,R64,71.0,2.0,1.0,54.0,39.0,30.0,9.0,10.0,0.0,1.0,1.0,0.0,57.0,26.0,19.0,13.0,9.0,5.0,8.0,2004,haas,malisse,R1,2004,Monte Carlo Masters,1.364,3.0,1.455,2.92,,,,,,,0.6674285714285714,0.3325714285714285,0.687442713107241,,,,-0.6965777156567344,-0.7881907292468392
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,25.0,M605,5.0,,Carlos Moya,R,191.0,ESP,27.644,8.0,2020.0,S545,,,Sargis Sargsian,R,180.0,ARM,30.877,44.0,835.0,7-6(5) 1-6 6-3,3,R64,110.0,2.0,3.0,90.0,46.0,30.0,22.0,14.0,6.0,11.0,1.0,2.0,85.0,60.0,40.0,12.0,14.0,3.0,7.0,2004,moya,sargsian,R1,2004,Monte Carlo Masters,1.125,5.5,1.112,8.0,,,,,,,0.8779631255487269,0.12203687445127305,0.830188679245283,,,,-1.973281345851445,-1.5869650565820417
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,24.0,S636,4.0,,Rainer Schuettler,R,180.0,GER,27.984,6.0,2270.0,K293,,,Gustavo Kuerten,R,191.0,BRA,27.606,20.0,1215.0,7-6(3) 6-3,3,R64,91.0,3.0,3.0,75.0,39.0,27.0,18.0,10.0,5.0,8.0,2.0,3.0,69.0,33.0,22.0,14.0,11.0,5.0,10.0,2004,schuettler,kuerten,R1,2004,Monte Carlo Masters,3.0,1.364,3.3,1.37,,,,,,,0.2933618843683084,0.7066381156316917,0.3125572868927589,,,,0.8791117286324008,0.7881907292468393
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,26.0,N289,,,Jarkko Nieminen,L,185.0,FIN,22.741,30.0,990.0,V256,,Q,Uros Vico,R,188.0,ITA,23.162,214.0,172.0,6-4 3-6 6-4,3,R64,132.0,2.0,2.0,98.0,75.0,44.0,15.0,14.0,13.0,17.0,8.0,6.0,103.0,52.0,37.0,22.0,15.0,9.0,14.0,2004,nieminen,vico,R1,2004,Monte Carlo Masters,1.286,3.5,1.37,3.3,,,,,,,0.7066381156316917,0.2933618843683084,0.7312996239030507,,,,-0.8791117286324008,-1.0012263426799404
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,22.0,G374,,,Gaston Gaudio,R,175.0,ARG,25.361,35.0,940.0,V254,,,Filippo Volandri,R,183.0,ITA,22.62,51.0,704.0,4-6 7-5 6-4,3,R64,126.0,4.0,7.0,96.0,50.0,34.0,18.0,16.0,4.0,10.0,2.0,1.0,97.0,64.0,36.0,14.0,16.0,6.0,13.0,2004,gaudio,volandri,R1,2004,Monte Carlo Masters,,,1.781,2.12,,,,,,,0.5434503973340169,0.45654960266598305,,,,,-0.17424108437639654,
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,21.0,H432,16.0,,Lleyton Hewitt,R,178.0,AUS,23.149,19.0,1265.0,B747,,WC,Julien Benneteau,R,185.0,FRA,22.33,113.0,365.0,3-6 6-3 6-4,3,R64,108.0,1.0,5.0,84.0,40.0,30.0,22.0,14.0,0.0,3.0,2.0,2.0,79.0,48.0,31.0,17.0,14.0,1.0,5.0,2004,hewitt,benneteau,R1,2004,Monte Carlo Masters,1.2,4.333,1.294,3.9,,,,,,,0.7508663842895648,0.24913361571043516,0.7831194650280138,,,,-1.1032383570568918,-1.283938585963818
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,20.0,M655,9.0,,Nicolas Massu,R,183.0,CHI,24.526,11.0,1521.0,S876,,,Flavio Saretta,R,183.0,BRA,23.808,52.0,691.0,6-3 6-0,3,R64,68.0,3.0,2.0,45.0,29.0,23.0,7.0,7.0,1.0,2.0,2.0,1.0,46.0,23.0,10.0,6.0,8.0,3.0,9.0,2004,massu,saretta,R1,2004,Monte Carlo Masters,1.571,2.25,1.73,2.21,,,,,,,0.5609137055837563,0.43908629441624364,0.5888510861031143,,,,-0.2448711070199739,-0.3592178569428447
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,19.0,L397,,,Feliciano Lopez,L,188.0,ESP,22.579,24.0,1130.0,SA49,,,Robin Soderling,R,193.0,SWE,19.68,47.0,782.0,7-5 6-4,3,R64,75.0,4.0,3.0,62.0,29.0,18.0,23.0,11.0,2.0,4.0,4.0,3.0,71.0,35.0,23.0,17.0,11.0,5.0,9.0,2004,lopez,soderling,R1,2004,Monte Carlo Masters,1.533,2.375,1.552,2.63,,,,,,,0.628885700621712,0.3711142993782879,0.607727737973388,,,,-0.527439424428646,-0.4377708375969275
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,18.0,S677,,,David Sanchez,R,183.0,ESP,25.999,56.0,641.0,U032,,Q,Bohdan Ulihrach,R,188.0,CZE,29.153,133.0,292.0,6-1 6-4,3,R64,66.0,2.0,3.0,56.0,36.0,28.0,12.0,9.0,2.0,2.0,3.0,1.0,55.0,35.0,24.0,6.0,8.0,3.0,6.0,2004,sanchez,ulihrach,R1,2004,Monte Carlo Masters,1.533,2.375,1.654,2.33,,,,,,,0.5848393574297189,0.4151606425702811,0.607727737973388,,,,-0.3426716709761098,-0.4377708375969275
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,17.0,H336,6.0,,Tim Henman,R,185.0,GBR,29.618,7.0,2075.0,S544,,,Vincent Spadea,R,183.0,USA,29.752,31.0,985.0,6-7(5) 6-4 7-6(5),3,R64,171.0,4.0,8.0,121.0,65.0,47.0,29.0,17.0,5.0,9.0,0.0,3.0,131.0,80.0,49.0,25.0,17.0,7.0,12.0,2004,henman,spadea,R1,2004,Monte Carlo Masters,1.615,2.2,1.813,2.03,,,,,,,0.5282331511839709,0.4717668488160292,0.5766710353866317,,,,-0.11305286128098195,-0.3091224036896504
2004-410,Monte Carlo Masters,Clay,64.0,M,O,2004-04-19,23.0,L386,,Q,Jean-Rene Lisnard,R,173.0,MON,24.567,135.0,284.0,BA47,,Q,Tomas Berdych,R,196.0,CZE,18.587,81.0,485.0,7-5 6-3,3,R64,92.0,2.0,2.0,58.0,22.0,13.0,23.0,10.0,1.0,3.0,6.0,3.0,75.0,39.0,26.0,14.0,11.0,6.0,11.0,2004,lisnard,berdych,R1,2004,Monte Carlo Masters,2.625,1.444,2.78,1.488,,,,,,,0.3486410496719775,0.6513589503280224,0.3548783484885721,,,,0.6250179912916455,0.5976638555729527
2004-425,Barcelona,Clay,56.0,500,O,2004-04-26,32.0,P488,,Q,Olivier Patience,R,180.0,FRA,24.088,113.0,361.0,C514,9.0,,Juan Ignacio Chela,R,191.0,ARG,24.657,20.0,1175.0,1-6 6-4 6-4,3,R32,117.0,3.0,0.0,96.0,58.0,37.0,18.0,14.0,8.0,12.0,3.0,3.0,82.0,61.0,42.0,8.0,13.0,3.0,6.0,2004,patience,chela,R2,2004,Open Seat Godo,4.5,1.167,6.5,1.138,,,,,,,0.1489918826918041,0.8510081173081958,0.20592906299629435,,,,1.7425298411974524,1.349641043471855
2004-425,Barcelona,Clay,56.0,500,O,2004-04-26,25.0,G415,5.0,,Fernando Gonzalez,R,183.0,CHI,23.743,16.0,1370.0,L290,,,Nicolas Lapentti,R,188.0,ECU,27.702,68.0,561.0,7-6(1) 6-0,3,R32,74.0,4.0,3.0,54.0,39.0,33.0,9.0,9.0,1.0,1.0,2.0,1.0,58.0,35.0,17.0,15.0,9.0,4.0,7.0,2004,gonzalez,lapentti,R2,2004,Open Seat Godo,1.286,3.5,1.37,3.35,,,,,,,0.7097457627118644,0.2902542372881356,0.7312996239030507,,,,-0.8941496059969415,-1.0012263426799404
2004-425,Barcelona,Clay,56.0,500,O,2004-04-26,31.0,V309,,Q,Kristof Vliegen,R,193.0,BEL,21.845,136.0,292.0,S876,17.0,,Flavio Saretta,R,183.0,BRA,23.828,52.0,681.0,6-2 1-6 6-3,3,R32,98.0,2.0,1.0,68.0,45.0,28.0,15.0,12.0,0.0,3.0,5.0,2.0,78.0,43.0,30.0,15.0,12.0,7.0,11.0,2004,vliegen,saretta,R2,2004,Open Seat Godo,2.25,1.571,2.22,1.725,,,,,,,0.43726235741444863,0.5627376425855514,0.41114891389688557,,,,0.2522801454008651,0.35921785694284475
2004-425,Barcelona,Clay,56.0,500,O,2004-04-26,30.0,L480,,WC,Marc Lopez,R,175.0,ESP,21.739,111.0,368.0,M535,15.0,,Felix Mantilla,R,180.0,ESP,29.591,36.0,918.0,6-4 7-6(4),3,R32,123.0,0.0,0.0,85.0,59.0,37.0,17.0,11.0,9.0,10.0,1.0,1.0,69.0,50.0,32.0,11.0,11.0,0.0,2.0,2004,lopez,mantilla,R2,2004,Open Seat Godo,2.625,1.444,3.05,1.426,,,,,,,0.3185880250223414,0.6814119749776586,0.3548783484885721,,,,0.760268268627216,0.5976638555729527
2004-425,Barcelona,Clay,56.0,500,O,2004-04-26,29.0,N301,3.0,,David Nalbandian,R,180.0,ARG,22.316,8.0,2010.0,M442,,,Todd Martin,R,198.0,USA,33.802,65.0,569.0,6-2 6-4,3,R32,87.0,3.0,1.0,51.0,32.0,24.0,12.0,9.0,4.0,5.0,7.0,1.0,72.0,33.0,25.0,14.0,9.0,9.0,13.0,2004,nalbandian,martin,R2,2004,Open Seat Godo,1.167,4.5,1.167,5.5,,,,,,,0.8249587520623968,0.17504124793760312,0.7940709370037058,,,,-1.5503117389340062,-1.349641043471855
2004-425,Barcelona,Clay,56.0,500,O,2004-04-26,28.0,R419,8.0,,Tommy Robredo,R,180.0,ESP,21.988,26.0,1095.0,B804,,,Karol Beck,R,180.0,SVK,22.064,80.0,502.0,6-4 6-4,3,R32,88.0,4.0,1.0,64.0,34.0,24.0,16.0,10.0,4.0,6.0,3.0,3.0,71.0,39.0,26.0,14.0,10.0,5.0,9.0,2004,robredo,beck,R2,2004,Open Seat Godo,1.25,3.75,1.2,5.0,,,,,,,0.8064516129032258,0.1935483870967742,0.75,,,,-1.4271163556401458,-1.0986122886681098
2004-425,Barcelona,Clay,56.0,500,O,2004-04-26,27.0,V306,,,Fernando Verdasco,L,188.0,ESP,20.446,54.0,672.0,L515,,LL,Peter Luczak,R,183.0,AUS,24.654,192.0,195.0,5-1 RET,3,R32,22.0,3.0,0.0,18.0,15.0,11.0,2.0,3.0,2.0,2.0,1.0,1.0,20.0,11.0,6.0,3.0,3.0,1.0,3.0,2004,verdasco,luczak,R2,2004,Open Seat Godo,1.1,6.5,1.121,7.5,,,,,,,0.8699686811274794,0.1300313188725206,0.8552631578947368,,,,-1.900681876452242,-1.7764919970972666
2004-425,Barcelona,Clay,56.0,500,O,2004-04-26,26.0,Z073,16.0,,Mariano Zabaleta,R,183.0,ARG,26.157,41.0,880.0,V195,,,Fernando Vicente,R,180.0,ESP,27.135,123.0,334.0,6-0 6-3,3,R32,65.0,4.0,1.0,61.0,38.0,28.0,11.0,8.0,5.0,5.0,1.0,0.0,41.0,25.0,13.0,7.0,7.0,5.0,9.0,2004,zabaleta,vicente,R2,2004,Open Seat Godo,1.4,2.75,1.465,2.9,,,,,,,0.6643757159221076,0.33562428407789235,0.6626506024096386,,,,-0.6828554945233976,-0.6751286750572671
2004-425,Barcelona,Clay,56.0,500,O,2004-04-26,18.0,M590,,,Alberto Martin,R,175.0,ESP,25.684,56.0,657.0,A389,,,Jose Acasuso,R,191.0,ARG,21.517,77.0,509.0,6-1 1-2 RET,3,R64,47.0,2.0,1.0,28.0,16.0,9.0,9.0,5.0,2.0,3.0,0.0,4.0,39.0,26.0,15.0,2.0,5.0,4.0,7.0,2004,martin,acasuso,R1,2004,Open Seat Godo,1.571,2.25,1.68,2.27,,,,,,,0.5746835443037974,0.4253164556962025,0.5888510861031143,,,,-0.3009860380781438,-0.3592178569428447
2004-425,Barcelona,Clay,56.0,500,O,2004-04-26,22.0,G374,13.0,,Gaston Gaudio,R,175.0,ARG,25.38,39.0,900.0,S693,,,Raemon Sluiter,R,185.0,NED,26.037,78.0,505.0,6-3 6-3,3,R64,67.0,1.0,0.0,46.0,36.0,30.0,7.0,9.0,0.0,0.0,5.0,3.0,57.0,28.0,19.0,15.0,9.0,5.0,8.0,2004,gaudio,sluiter,R1,2004,Open Seat Godo,1.2,4.0,1.213,4.99,,,,,,,0.8044494599387393,0.19555054006126066,0.7692307692307692,,,,-1.4143392798015142,-1.2039728043259361
2004-425,Barcelona,Clay,56.0,500,O,2004-04-26,21.0,A385,,,Mario Ancic,R,196.0,CRO,20.074,74.0,531.0,H377,12.0,,Dominik Hrbaty,R,180.0,SVK,26.308,30.0,1022.0,6-7(3) 7-6(5) 7-5,3,R64,144.0,17.0,2.0,107.0,73.0,59.0,18.0,18.0,0.0,2.0,1.0,5.0,110.0,68.0,52.0,24.0,18.0,1.0,4.0,2004,ancic,hrbaty,R1,2004,Open Seat Godo,2.375,1.533,2.52,1.581,,,,,,,0.3855157278712509,0.6144842721287491,0.3922722620266121,,,,0.466201343295997,0.43777083759692753
2004-425,Barcelona,Clay,56.0,500,O,2004-04-26,20.0,C433,,,Guillermo Canas,R,185.0,ARG,26.418,83.0,484.0,M578,,Q,Juan Antonio Marin,R,175.0,CRC,29.153,430.0,64.0,6-4 6-2,3,R64,82.0,8.0,0.0,46.0,27.0,22.0,15.0,9.0,0.0,0.0,2.0,0.0,63.0,30.0,22.0,13.0,9.0,4.0,7.0,2004,canas,marin,R1,2004,Open Seat Godo,1.286,3.25,1.26,4.25,,,,,,,0.7713248638838476,0.22867513611615248,0.7164902998236331,,,,-1.215807261972939,-0.9271183705262185
